transition_date,transition_hour,number_of_passenger,station_poi_desc_cd
2024-09-10,17,1,HACIOSMAN
2024-09-10,17,257,ITU KUZEY
2024-09-10,17,1,HALIC GUNEY
2024-09-10,17,1,SEYRANTEPE 3 STAD GIRISI
2024-09-10,17,1,4 LEVENT 2 GUNEY
2024-09-10,17,1,SANAYI MAH. GUNEY
2024-09-10,17,2,TAKSIM GUNEY
2024-09-10,17,1,SEYRANTEPE 2 DOGU
2024-09-10,17,3,YENIKAPI GUNEY
2024-09-10,17,1,YENIKAPI KUZEY
2024-09-10,17,3,LEVENT GUNEY
2024-09-10,17,147,GAYRETTEPE
2024-09-10,17,51,YENIKAPI KUZEY
2024-09-10,17,379,ITU KUZEY
2024-09-10,17,7,VEZNECILER GUNEY
2024-09-10,17,4,VEZNECILER GUNEY
2024-09-10,17,2,SISLI 2 KUZEY
2024-09-10,17,1,DARUSSAFAKA
2024-09-10,17,51,LEVENT 2 KUZEY
2024-09-10,17,70,ITU KUZEY
2024-09-10,17,2,OSMANBEY 2 GUNEY
2024-09-10,17,1,ATATURK OTO SANAYI GUNEY
2024-09-10,17,2,DARUSSAFAKA
2024-09-10,17,219,4 LEVENT 2 GUNEY
2024-09-10,17,4,GAYRETTEPE
2024-09-10,17,7,SEYRANTEPE 1 BATI
2024-09-10,17,1,SEYRANTEPE 2 DOGU
2024-09-10,17,25,VEZNECILER GUNEY
2024-09-10,17,1,SISHANE KUZEY
2024-09-10,17,1,SISLI 2 KUZEY
2024-09-10,17,5,4 LEVENT 2 GUNEY
2024-09-10,17,4,4 LEVENT 2 GUNEY
2024-09-10,17,1,HALIC GUNEY
2024-09-10,17,8,ITU GUNEY
2024-09-10,17,1,ATATURK OTO SANAYI GUNEY
2024-09-10,17,29,ITU GUNEY
2024-09-10,17,21,LEVENT GUNEY
2024-09-10,17,5,LEVENT GUNEY
2024-09-10,17,2,SISLI 2 KUZEY
2024-09-10,17,22,SANAYI MAH. GUNEY
2024-09-10,17,9,LEVENT GUNEY
2024-09-10,17,1,OSMANBEY KUZEY
2024-09-10,17,2,TAKSIM GUNEY
2024-09-10,17,1,4 LEVENT 2 GUNEY
2024-09-10,17,1,4 LEVENT 2 GUNEY
2024-09-10,17,3,YENIKAPI GUNEY
2024-09-10,17,75,GAYRETTEPE
2024-09-10,17,1,HALIC GUNEY
2024-09-10,17,1,ITU KUZEY
2024-09-10,17,3,TAKSIM GUNEY
2024-09-10,17,2,ATATURK OTO SANAYI GUNEY
2024-09-10,17,2,4 LEVENT 2 GUNEY
2024-09-10,17,1,SEYRANTEPE 3 STAD GIRISI
2024-09-10,17,47,SEYRANTEPE 1 BATI
2024-09-10,17,2,YENIKAPI KUZEY
2024-09-10,17,1,YENIKAPI GUNEY
2024-09-10,17,49,LEVENT GUNEY
2024-09-10,17,1,DARUSSAFAKA
2024-09-10,17,184,SANAYI MAH. GUNEY
2024-09-10,17,1,VEZNECILER GUNEY
2024-09-10,17,1,ATATURK OTO SANAYI GUNEY
2024-09-10,17,92,SISLI GUNEY
2024-09-10,17,2,VEZNECILER GUNEY
2024-09-10,17,127,SEYRANTEPE 3 STAD GIRISI
2024-09-10,17,52,OSMANBEY KUZEY
2024-09-10,17,7,OSMANBEY 2 GUNEY
2024-09-10,17,69,VEZNECILER GUNEY
2024-09-10,17,1,VEZNECILER KUZEY
2024-09-10,17,4,GAYRETTEPE
2024-09-10,17,1,SISHANE KUZEY
2024-09-10,17,547,LEVENT 2 KUZEY
2024-09-10,17,3,SISLI GUNEY
2024-09-10,17,14,VEZNECILER KUZEY
2024-09-10,17,2,SEYRANTEPE 2 DOGU
2024-09-10,17,1,SEYRANTEPE 1 BATI
2024-09-10,17,44,SEYRANTEPE 2 DOGU
2024-09-10,17,11,LEVENT 2 KUZEY
2024-09-10,17,12,SEYRANTEPE 3 STAD GIRISI
2024-09-10,17,2,ATATURK OTO SANAYI GUNEY
2024-09-10,17,29,SEYRANTEPE 2 DOGU
2024-09-10,17,3,LEVENT 2 KUZEY
2024-09-10,17,1,HALIC GUNEY
2024-09-10,17,3,SISLI 2 KUZEY
2024-09-10,17,87,TAKSIM GUNEY
2024-09-10,17,1,YENIKAPI GUNEY
2024-09-10,17,2,GAYRETTEPE
2024-09-10,17,6,TAKSIM GUNEY
2024-09-10,17,2,OSMANBEY 2 GUNEY
2024-09-10,17,1,YENIKAPI KUZEY
2024-09-10,17,1,ATATURK OTO SANAYI KUZEY
2024-09-10,17,1,ITU GUNEY
2024-09-10,17,3,GAYRETTEPE
2024-09-10,17,1,4 LEVENT KUZEY
2024-09-10,17,2,SISHANE KUZEY
2024-09-10,17,1,LEVENT GUNEY
2024-09-10,17,3,GAYRETTEPE
2024-09-10,17,211,HACIOSMAN
2024-09-10,17,83,OSMANBEY 2 GUNEY
2024-09-10,17,3,ATATURK OTO SANAYI KUZEY
2024-09-10,17,6,SANAYI MAH. GUNEY
2024-09-10,17,118,HACIOSMAN
2024-09-10,17,123,SISHANE GUNEY
2024-09-10,17,656,OSMANBEY KUZEY
2024-09-10,17,3,SISHANE GUNEY
2024-09-10,17,1,4 LEVENT KUZEY
2024-09-10,17,5,SISHANE GUNEY
2024-09-10,17,88,OSMANBEY KUZEY
2024-09-10,17,31,VEZNECILER KUZEY
2024-09-10,17,2,HACIOSMAN
2024-09-10,17,1,VEZNECILER GUNEY
2024-09-10,17,2,HALIC GUNEY
2024-09-10,17,2,4 LEVENT KUZEY
2024-09-10,17,6,SISLI 2 KUZEY
2024-09-10,17,2,VEZNECILER GUNEY
2024-09-10,17,4,SEYRANTEPE 3 STAD GIRISI
2024-09-10,17,1,HALIC KUZEY
2024-09-10,17,1,HALIC KUZEY
2024-09-10,17,2,LEVENT GUNEY
2024-09-10,17,1,ATATURK OTO SANAYI KUZEY
2024-09-10,17,8,ITU GUNEY
2024-09-10,17,6,YENIKAPI GUNEY
2024-09-10,17,2,SISLI 2 KUZEY
2024-09-10,17,11,VEZNECILER GUNEY
2024-09-10,17,3,4 LEVENT KUZEY
2024-09-10,17,1,HACIOSMAN
2024-09-10,17,2,TAKSIM GUNEY
2024-09-10,17,2,4 LEVENT 2 GUNEY
2024-09-10,17,4,ITU GUNEY
2024-09-10,17,805,TAKSIM GUNEY
2024-09-10,17,3,ITU GUNEY
2024-09-10,17,6,SISLI 2 KUZEY
2024-09-10,17,1,OSMANBEY 2 GUNEY
2024-09-10,17,526,SISLI 2 KUZEY
2024-09-10,17,14,HALIC KUZEY
2024-09-10,17,75,HALIC KUZEY
2024-09-10,17,2,SISLI GUNEY
2024-09-10,17,4,OSMANBEY KUZEY
2024-09-10,17,1,SANAYI MAH. GUNEY
2024-09-10,17,5,LEVENT 2 KUZEY
2024-09-10,17,26,YENIKAPI GUNEY
2024-09-10,17,2,4 LEVENT KUZEY
2024-09-10,17,3,LEVENT 2 KUZEY
2024-09-10,17,4,OSMANBEY KUZEY
2024-09-10,17,2,GAYRETTEPE
2024-09-10,17,53,SISLI 2 KUZEY
2024-09-10,17,16,ITU KUZEY
2024-09-10,17,75,YENIKAPI GUNEY
2024-09-10,17,1,LEVENT GUNEY
2024-09-10,17,1,SISLI 2 KUZEY
2024-09-10,17,37,4 LEVENT KUZEY
2024-09-10,17,2,YENIKAPI GUNEY
2024-09-10,17,5,LEVENT 2 KUZEY
2024-09-10,17,10,DARUSSAFAKA
2024-09-10,17,6,YENIKAPI KUZEY
2024-09-10,17,1,YENIKAPI KUZEY
2024-09-10,17,17,YENIKAPI KUZEY
2024-09-10,17,16,4 LEVENT 2 GUNEY
2024-09-10,18,1,4 LEVENT 2 GUNEY
2024-09-10,18,141,YENIKAPI GUNEY
2024-09-10,18,1,SISLI 2 KUZEY
2024-09-10,18,3,SISHANE GUNEY
2024-09-10,18,33,SISHANE KUZEY
2024-09-10,18,3,SEYRANTEPE 3 STAD GIRISI
2024-09-10,18,9,ITU KUZEY
2024-09-10,18,1,YENIKAPI GUNEY
2024-09-10,18,2,SEYRANTEPE 2 DOGU
2024-09-10,18,1,VEZNECILER GUNEY
2024-09-10,18,1,SISHANE KUZEY
2024-09-10,18,1,ITU GUNEY
2024-09-10,18,18,SEYRANTEPE 2 DOGU
2024-09-10,18,1,SEYRANTEPE 1 BATI
2024-09-10,18,275,SISHANE GUNEY
2024-09-10,18,8,GAYRETTEPE
2024-09-10,18,141,ATATURK OTO SANAYI KUZEY
2024-09-10,18,1,SISLI 2 KUZEY
2024-09-10,18,1,HALIC GUNEY
2024-09-10,18,5,SISHANE KUZEY
2024-09-10,18,62,SISLI 2 KUZEY
2024-09-10,18,7,SISLI 2 KUZEY
2024-09-10,18,3,HALIC GUNEY
2024-09-10,18,107,GAYRETTEPE
2024-09-10,18,1,GAYRETTEPE
2024-09-10,18,164,SISLI GUNEY
2024-09-10,18,1,ATATURK OTO SANAYI KUZEY
2024-09-10,18,1,VEZNECILER KUZEY
2024-09-10,18,2,GAYRETTEPE
2024-09-10,18,1,SANAYI MAH. GUNEY
2024-09-10,18,4,TAKSIM GUNEY
2024-09-10,18,146,SANAYI MAH. KUZEY
2024-09-10,18,3,ITU KUZEY
2024-09-10,18,6,ITU KUZEY
2024-09-10,18,197,VEZNECILER KUZEY
2024-09-10,18,1,OSMANBEY KUZEY
2024-09-10,18,534,OSMANBEY 2 GUNEY
2024-09-10,18,1,HALIC GUNEY
2024-09-10,18,1,SISHANE GUNEY
2024-09-10,18,447,GAYRETTEPE
2024-09-10,18,7,OSMANBEY 2 GUNEY
2024-09-10,18,345,LEVENT 2 KUZEY
2024-09-10,18,1,LEVENT 2 KUZEY
2024-09-10,18,107,4 LEVENT 2 GUNEY
2024-09-10,18,2,SANAYI MAH. KUZEY
2024-09-10,18,4,VEZNECILER GUNEY
2024-09-10,18,2,SISHANE GUNEY
2024-09-10,18,1,YENIKAPI KUZEY
2024-09-10,18,4,SISLI 2 KUZEY
2024-09-10,18,1,ITU GUNEY
2024-09-10,18,2,4 LEVENT 2 GUNEY
2024-09-10,18,72,VEZNECILER GUNEY
2024-09-10,18,1,GAYRETTEPE
2024-09-10,18,2,DARUSSAFAKA
2024-09-10,18,7,LEVENT 2 KUZEY
2024-09-10,18,1,GAYRETTEPE
2024-09-10,18,720,OSMANBEY KUZEY
2024-09-10,18,5,4 LEVENT KUZEY
2024-09-10,18,2,4 LEVENT 2 GUNEY
2024-09-10,18,2,SISHANE KUZEY
2024-09-10,18,1,SISHANE GUNEY
2024-09-10,18,1,4 LEVENT KUZEY
2024-09-10,18,82,HALIC GUNEY
2024-09-10,18,224,YENIKAPI GUNEY
2024-09-10,18,1,SISLI 2 KUZEY
2024-09-10,18,3,SISHANE KUZEY
2024-09-10,18,2,VEZNECILER GUNEY
2024-09-10,18,10,DARUSSAFAKA
2024-09-10,18,152,GAYRETTEPE
2024-09-10,18,4,SEYRANTEPE 3 STAD GIRISI
2024-09-10,18,25,TAKSIM GUNEY
2024-09-10,18,5,OSMANBEY KUZEY
2024-09-10,18,3,ATATURK OTO SANAYI KUZEY
2024-09-10,18,15,OSMANBEY 2 GUNEY
2024-09-10,18,2,YENIKAPI KUZEY
2024-09-10,18,161,ATATURK OTO SANAYI GUNEY
2024-09-10,18,1,VEZNECILER KUZEY
2024-09-10,18,4,HACIOSMAN
2024-09-10,18,1,HALIC GUNEY
2024-09-10,18,2,HALIC KUZEY
2024-09-10,18,347,LEVENT GUNEY
2024-09-10,18,1,SISLI 2 KUZEY
2024-09-10,18,5,TAKSIM GUNEY
2024-09-10,18,1,SISHANE KUZEY
2024-09-10,18,5,SISHANE KUZEY
2024-09-10,18,1,HACIOSMAN
2024-09-10,18,1,SISLI GUNEY
2024-09-10,18,51,YENIKAPI GUNEY
2024-09-10,18,11,SISLI GUNEY
2024-09-10,18,13,OSMANBEY KUZEY
2024-09-10,18,5,GAYRETTEPE
2024-09-10,18,8,LEVENT 2 KUZEY
2024-09-10,18,1,ATATURK OTO SANAYI GUNEY
2024-09-10,18,2,LEVENT 2 KUZEY
2024-09-10,18,2,YENIKAPI GUNEY
2024-09-10,18,305,ITU KUZEY
2024-09-10,18,1,SEYRANTEPE 3 STAD GIRISI
2024-09-10,18,1,LEVENT GUNEY
2024-09-10,18,1,SANAYI MAH. GUNEY
2024-09-10,18,5,SEYRANTEPE 3 STAD GIRISI
2024-09-10,18,4,LEVENT GUNEY
2024-09-10,18,199,HACIOSMAN
2024-09-10,18,1,HALIC GUNEY
2024-09-10,18,3,GAYRETTEPE
2024-09-10,18,5,SANAYI MAH. KUZEY
2024-09-10,18,3,SISLI GUNEY
2024-09-10,18,8,ITU KUZEY
2024-09-10,18,1,SANAYI MAH. GUNEY
2024-09-10,18,4,OSMANBEY 2 GUNEY
2024-09-10,18,1,LEVENT GUNEY
2024-09-10,18,6,ATATURK OTO SANAYI KUZEY
2024-09-10,18,6,SISHANE KUZEY
2024-09-10,18,171,YENIKAPI GUNEY
2024-09-10,18,4,4 LEVENT KUZEY
2024-09-10,18,1,ITU KUZEY
2024-09-10,18,11,HALIC KUZEY
2024-09-10,18,1,4 LEVENT KUZEY
2024-09-10,18,1,SEYRANTEPE 3 STAD GIRISI
2024-09-10,18,1,SISLI GUNEY
2024-09-10,18,14,SEYRANTEPE 1 BATI
2024-09-10,18,105,HACIOSMAN
2024-09-10,18,10,HALIC GUNEY
2024-09-10,18,1,HALIC GUNEY
2024-09-10,18,1,SEYRANTEPE 2 DOGU
2024-09-10,18,2,4 LEVENT KUZEY
2024-09-10,18,1,YENIKAPI GUNEY
2024-09-10,18,1,4 LEVENT 2 GUNEY
2024-09-10,18,2,LEVENT GUNEY
2024-09-10,18,6,4 LEVENT 2 GUNEY
2024-09-10,18,1,LEVENT 2 KUZEY
2024-09-10,18,2,SANAYI MAH. GUNEY
2024-09-10,18,1,SISLI 2 KUZEY
2024-09-10,18,354,YENIKAPI KUZEY
2024-09-10,18,1,SISLI GUNEY
2024-09-10,18,1,YENIKAPI KUZEY
2024-09-10,18,1,VEZNECILER KUZEY
2024-09-10,18,2,VEZNECILER KUZEY
2024-09-10,18,1,ITU GUNEY
2024-09-10,18,1,SANAYI MAH. KUZEY
2024-09-10,18,41,4 LEVENT 2 GUNEY
2024-09-10,18,4,4 LEVENT KUZEY
2024-09-10,18,1,4 LEVENT KUZEY
2024-09-10,18,1,SISHANE GUNEY
2024-09-10,18,16,LEVENT 2 KUZEY
2024-09-10,18,117,SEYRANTEPE 3 STAD GIRISI
2024-09-10,18,1,VEZNECILER GUNEY
2024-09-10,18,16,DARUSSAFAKA
2024-09-10,18,1,LEVENT 2 KUZEY
2024-09-10,18,10,TAKSIM GUNEY
2024-09-10,18,232,ATATURK OTO SANAYI GUNEY
2024-09-10,18,401,LEVENT GUNEY
2024-09-10,18,3,SISLI 2 KUZEY
2024-09-10,18,3,VEZNECILER KUZEY
2024-09-10,18,3,SISLI 2 KUZEY
2024-09-10,18,7,HALIC GUNEY
2024-09-10,18,1,HACIOSMAN
2024-09-10,18,1,VEZNECILER KUZEY
2024-09-10,18,4,SISLI 2 KUZEY
2024-09-10,18,7,GAYRETTEPE
2024-09-10,18,1,SISLI GUNEY
2024-09-10,18,2,SISHANE GUNEY
2024-09-10,18,90,OSMANBEY 2 GUNEY
2024-09-10,18,1,VEZNECILER KUZEY
2024-09-10,18,42,SEYRANTEPE 2 DOGU
2024-09-10,18,2,ITU KUZEY
2024-09-10,18,1,HACIOSMAN
2024-09-10,18,11,ITU GUNEY
2024-09-10,18,3,HACIOSMAN
2024-09-10,18,61,SEYRANTEPE 1 BATI
2024-09-10,18,1,SEYRANTEPE 3 STAD GIRISI
2024-09-10,18,6,VEZNECILER GUNEY
2024-09-10,18,1,YENIKAPI KUZEY
2024-09-10,18,323,SISLI 2 KUZEY
2024-09-10,18,141,SISHANE KUZEY
2024-09-10,18,2,TAKSIM GUNEY
2024-09-10,18,1,LEVENT 2 KUZEY
2024-09-10,18,4,LEVENT 2 KUZEY
2024-09-10,18,1,SISHANE GUNEY
2024-09-10,18,50,LEVENT 2 KUZEY
2024-09-10,18,2,TAKSIM GUNEY
2024-09-10,18,161,SISHANE GUNEY
2024-09-10,18,4,SISLI 2 KUZEY
2024-09-10,18,510,SISLI 2 KUZEY
2024-09-10,18,2,VEZNECILER KUZEY
2024-09-10,18,795,TAKSIM GUNEY
2024-09-10,18,24,VEZNECILER GUNEY
2024-09-10,18,3,VEZNECILER GUNEY
2024-09-10,18,1,VEZNECILER KUZEY
2024-09-10,18,1,SEYRANTEPE 1 BATI
2024-09-10,18,2,OSMANBEY KUZEY
2024-09-10,18,46,VEZNECILER KUZEY
2024-09-10,18,5,SISLI 2 KUZEY
2024-09-10,18,3,GAYRETTEPE
2024-09-10,18,153,LEVENT GUNEY
2024-09-10,18,255,SISHANE KUZEY
2024-09-10,18,1,OSMANBEY KUZEY
2024-09-10,18,50,HALIC GUNEY
2024-09-10,18,10,GAYRETTEPE
2024-09-10,18,122,HACIOSMAN
2024-09-10,18,1,OSMANBEY 2 GUNEY
2024-09-10,18,298,YENIKAPI KUZEY
2024-09-10,18,1,ATATURK OTO SANAYI KUZEY
2024-09-10,18,98,ITU KUZEY
2024-09-10,18,1,4 LEVENT KUZEY
2024-09-10,18,369,SISLI 2 KUZEY
2024-09-10,18,105,LEVENT 2 KUZEY
2024-09-10,18,1,LEVENT GUNEY
2024-09-10,18,2,SISLI 2 KUZEY
2024-09-10,18,53,HALIC KUZEY
2024-09-10,18,111,TAKSIM GUNEY
2024-09-10,18,65,SEYRANTEPE 2 DOGU
2024-09-10,18,1,OSMANBEY KUZEY
2024-09-10,18,1,ATATURK OTO SANAYI GUNEY
2024-09-10,18,1,SISLI GUNEY
2024-09-10,18,2,SISLI 2 KUZEY
2024-09-10,18,8,ITU GUNEY
2024-09-10,18,2,TAKSIM GUNEY
2024-09-10,18,1,SANAYI MAH. KUZEY
2024-09-10,18,13,VEZNECILER KUZEY
2024-09-10,18,621,GAYRETTEPE
2024-09-10,18,6,ITU GUNEY
2024-09-10,18,1,HALIC KUZEY
2024-09-10,18,330,OSMANBEY 2 GUNEY
2024-09-10,18,2,VEZNECILER KUZEY
2024-09-10,18,1,SEYRANTEPE 2 DOGU
2024-09-10,18,3,ITU GUNEY
2024-09-10,18,2,SISHANE GUNEY
2024-09-10,18,1,YENIKAPI KUZEY
2024-09-10,18,1,HACIOSMAN
2024-09-10,18,1,YENIKAPI KUZEY
2024-09-10,18,4,SANAYI MAH. GUNEY
2024-09-10,18,2,LEVENT GUNEY
2024-09-10,18,6,OSMANBEY 2 GUNEY
2024-09-10,18,161,4 LEVENT KUZEY
2024-09-10,18,1,YENIKAPI GUNEY
2024-09-10,18,1,YENIKAPI GUNEY
2024-09-10,18,6,OSMANBEY KUZEY
2024-09-10,18,1,4 LEVENT KUZEY
2024-09-10,18,1,YENIKAPI GUNEY
2024-09-10,18,41,SANAYI MAH. GUNEY
2024-09-10,18,2,HACIOSMAN
2024-09-10,18,1,SISHANE KUZEY
2024-09-10,18,2,OSMANBEY KUZEY
2024-09-10,18,366,HALIC GUNEY
2024-09-10,18,1,SISLI GUNEY
2024-09-10,18,2,LEVENT 2 KUZEY
2024-09-10,18,54,HALIC GUNEY
2024-09-10,18,28,SEYRANTEPE 3 STAD GIRISI
2024-09-10,18,1,DARUSSAFAKA
2024-09-10,18,104,TAKSIM GUNEY
2024-09-10,18,39,4 LEVENT KUZEY
2024-09-10,18,23,VEZNECILER KUZEY
2024-09-10,18,3,GAYRETTEPE
2024-09-10,18,3,SISHANE GUNEY
2024-09-10,18,1,ITU GUNEY
2024-09-10,18,7,ITU KUZEY
2024-09-10,18,4,OSMANBEY 2 GUNEY
2024-09-10,18,1,YENIKAPI GUNEY
2024-09-10,18,5,ATATURK OTO SANAYI GUNEY
2024-09-10,18,19,ATATURK OTO SANAYI KUZEY
2024-09-10,18,1,OSMANBEY 2 GUNEY
2024-09-10,18,1,GAYRETTEPE
2024-09-10,18,1,OSMANBEY 2 GUNEY
2024-09-10,18,1,HACIOSMAN
2024-09-10,18,2,SISHANE GUNEY
2024-09-10,18,3,ATATURK OTO SANAYI GUNEY
2024-09-10,18,1,SISLI GUNEY
2024-09-10,18,1,ITU KUZEY
2024-09-10,18,113,ITU GUNEY
2024-09-10,18,2,LEVENT 2 KUZEY
2024-09-10,18,1,YENIKAPI GUNEY
2024-09-10,18,7,YENIKAPI KUZEY
2024-09-10,18,2,OSMANBEY KUZEY
2024-09-10,18,1,SEYRANTEPE 2 DOGU
2024-09-10,18,1,HALIC KUZEY
2024-09-10,18,4,HALIC GUNEY
2024-09-10,18,4,ITU GUNEY
2024-09-10,18,1,TAKSIM GUNEY
2024-09-10,18,1,SANAYI MAH. GUNEY
2024-09-10,18,7,TAKSIM GUNEY
2024-09-10,18,1,VEZNECILER GUNEY
2024-09-10,18,1,4 LEVENT 2 GUNEY
2024-09-10,18,4,SISLI 2 KUZEY
2024-09-10,18,83,ATATURK OTO SANAYI KUZEY
2024-09-10,18,6,SANAYI MAH. GUNEY
2024-09-10,18,3,ITU KUZEY
2024-09-10,18,125,OSMANBEY KUZEY
2024-09-10,18,34,OSMANBEY KUZEY
2024-09-10,18,5,LEVENT GUNEY
2024-09-10,18,44,SISHANE GUNEY
2024-09-10,18,1,ITU KUZEY
2024-09-10,18,5,TAKSIM GUNEY
2024-09-10,18,9,ATATURK OTO SANAYI GUNEY
2024-09-10,18,12,4 LEVENT 2 GUNEY
2024-09-10,18,99,HALIC KUZEY
2024-09-10,18,3,ATATURK OTO SANAYI GUNEY
2024-09-10,18,312,VEZNECILER GUNEY
2024-09-10,18,2,GAYRETTEPE
2024-09-10,18,2,HALIC KUZEY
2024-09-10,18,1,YENIKAPI GUNEY
2024-09-10,18,2,GAYRETTEPE
2024-09-10,18,30,VEZNECILER GUNEY
2024-09-10,18,3,SANAYI MAH. GUNEY
2024-09-10,18,1,LEVENT GUNEY
2024-09-10,18,22,SISHANE GUNEY
2024-09-10,18,1,VEZNECILER GUNEY
2024-09-10,18,474,SISLI GUNEY
2024-09-10,18,374,ITU GUNEY
2024-09-10,18,51,SISLI GUNEY
2024-09-10,18,1,HALIC GUNEY
2024-09-10,18,5,LEVENT GUNEY
2024-09-10,18,2,HACIOSMAN
2024-09-10,18,1,4 LEVENT KUZEY
2024-09-10,18,8,GAYRETTEPE
2024-09-10,18,9,GAYRETTEPE
2024-09-10,18,2,YENIKAPI KUZEY
2024-09-10,18,38,SEYRANTEPE 1 BATI
2024-09-10,18,3,TAKSIM GUNEY
2024-09-10,18,1,ATATURK OTO SANAYI GUNEY
2024-09-10,18,2,ITU GUNEY
2024-09-10,18,30,OSMANBEY 2 GUNEY
2024-09-10,18,1,SISLI GUNEY
2024-09-10,18,1,VEZNECILER GUNEY
2024-09-10,18,1,SISLI GUNEY
2024-09-10,18,1,VEZNECILER GUNEY
2024-09-10,18,69,LEVENT GUNEY
2024-09-10,18,11,LEVENT 2 KUZEY
2024-09-10,18,44,DARUSSAFAKA
2024-09-10,18,1,SEYRANTEPE 3 STAD GIRISI
2024-09-10,18,11,YENIKAPI GUNEY
2024-09-10,18,3,SANAYI MAH. KUZEY
2024-09-10,18,5,LEVENT GUNEY
2024-09-10,18,1,HALIC KUZEY
2024-09-10,18,61,SISLI GUNEY
2024-09-10,18,37,GAYRETTEPE
2024-09-10,18,58,ATATURK OTO SANAYI GUNEY
2024-09-10,18,47,YENIKAPI KUZEY
2024-09-10,18,599,LEVENT 2 KUZEY
2024-09-10,18,1,SANAYI MAH. KUZEY
2024-09-10,18,1,SEYRANTEPE 3 STAD GIRISI
2024-09-10,18,1,SISHANE GUNEY
2024-09-10,18,1,OSMANBEY 2 GUNEY
2024-09-10,18,1,ITU KUZEY
2024-09-10,18,2,OSMANBEY 2 GUNEY
2024-09-10,18,2,YENIKAPI KUZEY
2024-09-10,18,5,ATATURK OTO SANAYI GUNEY
2024-09-10,18,1,DARUSSAFAKA
2024-09-10,18,1,HALIC KUZEY
2024-09-10,18,7,OSMANBEY KUZEY
2024-09-10,18,1,ITU GUNEY
2024-09-10,18,3,TAKSIM GUNEY
2024-09-10,18,1,SANAYI MAH. GUNEY
2024-09-10,18,1,HALIC GUNEY
2024-09-10,18,202,SANAYI MAH. GUNEY
2024-09-10,18,15,YENIKAPI KUZEY
2024-09-10,18,1,DARUSSAFAKA
2024-09-10,18,5,YENIKAPI KUZEY
2024-09-10,18,4,YENIKAPI GUNEY
2024-09-10,18,1,4 LEVENT 2 GUNEY
2024-09-10,18,5,LEVENT GUNEY
2024-09-10,18,14,HALIC KUZEY
2024-09-10,18,272,4 LEVENT KUZEY
2024-09-10,18,189,YENIKAPI KUZEY
2024-09-10,18,4,LEVENT 2 KUZEY
2024-09-10,18,204,SANAYI MAH. GUNEY
2024-09-10,18,90,DARUSSAFAKA
2024-09-10,18,1,YENIKAPI GUNEY
2024-09-10,18,30,ITU GUNEY
2024-09-10,18,1,OSMANBEY KUZEY
2024-09-10,18,2,OSMANBEY 2 GUNEY
2024-09-10,18,5,SISHANE KUZEY
2024-09-10,18,4,4 LEVENT 2 GUNEY
2024-09-10,18,2,SISLI 2 KUZEY
2024-09-10,18,39,SISHANE KUZEY
2024-09-10,18,1,HACIOSMAN
2024-09-10,18,3,LEVENT 2 KUZEY
2024-09-10,18,2,YENIKAPI GUNEY
2024-09-10,18,1,TAKSIM GUNEY
2024-09-10,18,1,OSMANBEY 2 GUNEY
2024-09-10,18,226,4 LEVENT 2 GUNEY
2024-09-10,18,24,LEVENT GUNEY
2024-09-10,18,2,TAKSIM GUNEY
2024-09-10,18,1,ATATURK OTO SANAYI KUZEY
2024-09-10,18,59,SEYRANTEPE 3 STAD GIRISI
2024-09-10,18,377,ITU KUZEY
2024-09-10,18,1,YENIKAPI KUZEY
2024-09-10,18,1,YENIKAPI GUNEY
2024-09-10,18,513,ITU GUNEY
2024-09-10,18,6,LEVENT GUNEY
2024-09-10,18,1,4 LEVENT KUZEY
2024-09-10,18,65,SISLI 2 KUZEY
2024-09-10,18,3,4 LEVENT KUZEY
2024-09-10,18,1,VEZNECILER KUZEY
2024-09-10,18,6,TAKSIM GUNEY
2024-09-10,18,1,YENIKAPI GUNEY
2024-09-10,18,19,HACIOSMAN
2024-09-10,18,194,SANAYI MAH. KUZEY
2024-09-10,18,38,4 LEVENT KUZEY
2024-09-10,18,1,ATATURK OTO SANAYI GUNEY
2024-09-10,18,500,OSMANBEY KUZEY
2024-09-10,18,3,HALIC GUNEY
2024-09-10,18,21,HACIOSMAN
2024-09-10,18,2,LEVENT GUNEY
2024-09-10,18,3,GAYRETTEPE
2024-09-10,18,1,YENIKAPI KUZEY
2024-09-10,18,9,OSMANBEY KUZEY
2024-09-10,18,1,SEYRANTEPE 3 STAD GIRISI
2024-09-10,18,36,SANAYI MAH. KUZEY
2024-09-10,18,416,TAKSIM GUNEY
2024-09-10,19,2,SISLI 2 KUZEY
2024-09-10,19,265,HALIC GUNEY
2024-09-10,19,18,VEZNECILER KUZEY
2024-09-10,19,1,GAYRETTEPE
2024-09-10,19,4,SISLI 2 KUZEY
2024-09-10,19,142,SISHANE GUNEY
2024-09-10,19,1,ITU GUNEY
2024-09-10,19,1,4 LEVENT 2 GUNEY
2024-09-10,19,3,SISHANE KUZEY
2024-09-10,19,1,YENIKAPI GUNEY
2024-09-10,19,16,HALIC KUZEY
2024-09-10,19,2,YENIKAPI KUZEY
2024-09-10,19,2,ATATURK OTO SANAYI KUZEY
2024-09-10,19,1,VEZNECILER KUZEY
2024-09-10,19,116,HACIOSMAN
2024-09-10,19,26,LEVENT GUNEY
2024-09-10,19,2,DARUSSAFAKA
2024-09-10,19,12,ITU KUZEY
2024-09-10,19,1,SANAYI MAH. GUNEY
2024-09-10,19,1,HALIC GUNEY
